file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,isRunning/0,false,147,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,EmbeddedZooKeeper/0,true,86,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,205,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",true,95,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,isAutoStartup/0,false,122,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,stop/0,false,170,1,1,1,0,4,7,21,0,1,0,7,0,0,0,1,2,0,2,1,3,0,2,0,0,0,19,33,1,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,getPhase/0,false,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,getClientPort/0,false,105,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,setAutoStartup/1[boolean],false,114,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.cache.ErrorHandler],false,216,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-externalconfiguration\src\main\java\org\apache\dubbo\samples\externalconfiguration\provider\AnnotationProvider.java,org.apache.dubbo.samples.externalconfiguration.provider.AnnotationProvider,main/1[java.lang.String[]],false,37,2,2,0,2,1,3,5,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-echo\src\main\java\org\apache\dubbo\samples\echo\api\DemoService.java,org.apache.dubbo.samples.echo.api.DemoService,sayHello/1[java.lang.String],false,24,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\AttachmentProvider.java,org.apache.dubbo.samples.attachment.AttachmentProvider,main/1[java.lang.String[]],false,27,2,2,0,2,1,4,7,0,1,1,4,0,0,0,0,0,0,3,1,1,0,0,0,0,0,17,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-multiprotocol\src\main\java\org\apache\dubbo\samples\configcenter\BasicConsumer.java,org.apache.dubbo.samples.configcenter.BasicConsumer,main/1[java.lang.String[]],false,27,2,1,0,1,3,6,15,0,3,1,6,0,0,1,0,1,0,3,1,3,0,2,0,0,0,20,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\facade\UserRestService.java,org.apache.dubbo.samples.rest.api.facade.UserRestService,getUser/1[java.lang.Long],false,35,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,0,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\facade\UserRestService.java,org.apache.dubbo.samples.rest.api.facade.UserRestService,registerUser/1[org.apache.dubbo.samples.rest.api.User],false,40,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\NotifyProvider.java,org.apache.dubbo.samples.notify.NotifyProvider,main/1[java.lang.String[]],false,26,2,2,0,2,1,3,6,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-local-xml\src\main\java\org\apache\dubbo\samples\metadatareport\local\xml\ZKClean.java,org.apache.dubbo.samples.metadatareport.local.xml.ZKClean,main/1[java.lang.String[]],false,29,2,1,0,1,1,3,5,0,0,1,3,1,1,0,0,0,0,1,6,1,2,0,0,0,0,10,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-local-xml\src\main\java\org\apache\dubbo\samples\metadatareport\local\xml\ZKClean.java,org.apache.dubbo.samples.metadatareport.local.xml.ZKClean,removeGlobalConfig/0,false,37,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,7,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-direct\src\main\java\org\apache\dubbo\samples\direct\impl\DirectServiceImpl.java,org.apache.dubbo.samples.direct.impl.DirectServiceImpl,sayHello/1[java.lang.String],false,33,0,0,0,0,1,5,4,1,0,1,5,0,0,0,0,0,0,6,0,0,2,0,0,0,0,9,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-generic\src\main\java\org\apache\dubbo\samples\generic\GenericConsumer.java,org.apache.dubbo.samples.generic.GenericConsumer,main/1[java.lang.String[]],false,31,5,2,0,2,1,5,8,0,3,1,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,15,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-api\src\main\java\org\apache\dubbo\samples\server\GreetingsServiceImpl.java,GreetingsServiceImpl,sayHi/1[String],false,24,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-merge\src\main\java\org\apache\dubbo\samples\merge\api\MergeService.java,org.apache.dubbo.samples.merge.api.MergeService,mergeResult/0,false,29,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\test\java\org\apache\dubbo\samples\docker\DubboDockerSampleApplicationTests.java,org.apache.dubbo.samples.docker.DubboDockerSampleApplicationTests,contextLoads/0,false,29,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,setPhase/1[int],false,131,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,start/0,false,158,1,2,1,1,2,2,7,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,28,33,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,isRunning/0,false,147,0,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,EmbeddedZooKeeper/0,true,86,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,setErrorHandler/1[org.apache.dubbo.samples.group.ErrorHandler],false,216,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,stop/1[java.lang.Runnable],false,205,1,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,"EmbeddedZooKeeper/2[int,boolean]",true,95,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,isAutoStartup/0,false,122,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,stop/0,false,170,1,1,1,0,4,7,21,0,1,0,7,0,0,0,1,2,0,2,1,3,0,2,0,0,0,19,33,1,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,getPhase/0,false,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,getClientPort/0,false,105,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-group\src\main\java\org\apache\dubbo\samples\group\EmbeddedZooKeeper.java,org.apache.dubbo.samples.group.EmbeddedZooKeeper,setAutoStartup/1[boolean],false,114,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-version\src\main\java\org\apache\dubbo\samples\version\VersionProvider.java,org.apache.dubbo.samples.version.VersionProvider,main/1[java.lang.String[]],false,29,2,2,0,2,1,3,6,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-http\src\main\java\org\apache\dubbo\samples\http\EmbeddedZooKeeper.java,org.apache.dubbo.samples.http.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-local-annotaion\src\main\java\org\apache\dubbo\samples\metadatareport\local\annotation\AnnotationConsumer.java,org.apache.dubbo.samples.metadatareport.local.annotation.AnnotationConsumer$ConsumerConfiguration,metadataReportConfig/0,false,61,2,0,0,0,1,1,5,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-annotation\src\main\java\org\apache\dubbo\samples\simplified\annotation\impl\AnnotationServiceImpl.java,org.apache.dubbo.samples.simplified.annotation.impl.AnnotationServiceImpl,sayHello/1[java.lang.String],false,32,0,0,0,0,1,1,4,1,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\BasicProvider.java,BasicProvider,main/1[String[]],false,32,3,0,0,0,1,4,9,0,2,1,4,1,1,0,0,0,0,1,1,2,0,0,0,0,0,21,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-xml\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\BasicProvider.java,BasicProvider,printServiceData/0,false,44,4,0,0,0,1,8,13,0,2,0,8,0,0,0,0,0,0,18,7,2,6,0,0,0,0,12,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-configcenter\dubbo-samples-configcenter-api\src\main\java\org\apache\dubbo\samples\api\GreetingsService.java,GreetingsService,sayHi/1[String],false,22,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\CacheProvider.java,org.apache.dubbo.samples.cache.CacheProvider,main/1[java.lang.String[]],false,29,2,2,0,2,1,3,6,0,1,1,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,13,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-cache\src\main\java\org\apache\dubbo\samples\cache\EmbeddedZooKeeper.java,org.apache.dubbo.samples.cache.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-version\src\main\java\org\apache\dubbo\samples\version\api\VersionService.java,org.apache.dubbo.samples.version.api.VersionService,sayHello/1[java.lang.String],false,24,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-hystrix\src\main\java\org\apache\dubbo\samples\annotation\EmbeddedZooKeeper.java,ServerRunnable,run/0,false,226,6,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\ClientTraceFilter.java,org.apache.dubbo.samples.rest.api.extension.ClientTraceFilter,"filter/2[org.apache.dubbo.samples.rest.api.extension.ClientRequestContext,org.apache.dubbo.samples.rest.api.extension.ClientResponseContext]",false,34,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\ClientTraceFilter.java,org.apache.dubbo.samples.rest.api.extension.ClientTraceFilter,filter/1[org.apache.dubbo.samples.rest.api.extension.ClientRequestContext],false,29,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-spring-boot-hystrix\src\main\java\com\example\HelloService.java,com.example.HelloService,sayHello/1[java.lang.String],false,21,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\api\Notify.java,org.apache.dubbo.samples.notify.api.Notify,"onreturn/2[java.lang.String,int]",false,26,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-notify\src\main\java\org\apache\dubbo\samples\notify\api\Notify.java,org.apache.dubbo.samples.notify.api.Notify,"onthrow/3[java.lang.Throwable,java.lang.String,int]",false,28,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-merge\src\main\java\org\apache\dubbo\samples\merge\impl\MergeServiceImpl2.java,org.apache.dubbo.samples.merge.impl.MergeServiceImpl2,mergeResult/0,false,33,0,0,0,0,1,1,6,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-merge\src\main\java\org\apache\dubbo\samples\merge\impl\MergeServiceImpl3.java,org.apache.dubbo.samples.merge.impl.MergeServiceImpl3,mergeResult/0,false,33,0,0,0,0,1,1,6,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-stub\src\main\java\org\apache\dubbo\samples\stub\EmbeddedZooKeeper.java,org.apache.dubbo.samples.stub.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-api\src\main\java\org\apache\dubbo\samples\server\Application.java,org.apache.dubbo.samples.server.Application,main/1[java.lang.String[]],false,29,5,1,0,1,1,7,10,0,1,1,7,0,0,0,0,0,0,3,0,1,0,0,0,0,0,15,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\api\AnnotationService.java,org.apache.dubbo.samples.metadatareport.configcenter.api.AnnotationService,sayHello/1[java.lang.String],false,27,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-local-xml\src\main\java\org\apache\dubbo\samples\metadatareport\local\xml\ZkUtil.java,org.apache.dubbo.samples.metadatareport.local.xml.ZkUtil,getNodePath/1[org.apache.dubbo.samples.metadatareport.local.xml.MetadataIdentifier],false,36,2,3,2,1,1,2,3,1,0,1,2,1,1,0,0,0,0,2,0,0,1,0,0,0,0,9,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-local-xml\src\main\java\org\apache\dubbo\samples\metadatareport\local\xml\ZkUtil.java,org.apache.dubbo.samples.metadatareport.local.xml.ZkUtil,toRootDir/1[java.lang.String],false,29,0,1,1,0,2,1,6,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,8,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\extension\DynamicTraceBinding.java,org.apache.dubbo.samples.rest.api.extension.DynamicTraceBinding,"configure/2[org.apache.dubbo.samples.rest.api.extension.ResourceInfo,org.apache.dubbo.samples.rest.api.extension.FeatureContext]",false,28,3,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-governance\dubbo-samples-tagrouter\src\main\java\org\apache\dubbo\samples\governance\impl\DemoServiceImpl2.java,DemoServiceImpl2,sayHello/1[String],false,31,4,0,0,0,1,5,4,1,0,1,5,0,0,0,0,0,0,6,0,0,2,0,0,0,0,9,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-docker\src\main\java\org\apache\dubbo\samples\docker\App.java,org.apache.dubbo.samples.docker.App,main/1[java.lang.String[]],false,29,3,2,0,2,1,4,5,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-nosimple\src\main\java\org\apache\dubbo\samples\simplified\registry\nosimple\EmbeddedZooKeeper.java,org.apache.dubbo.samples.simplified.registry.nosimple.EmbeddedZooKeeper$ServerRunnable,run/0,false,223,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-annotation\src\main\java\org\apache\dubbo\samples\simplified\annotation\AnnotationProvider.java,org.apache.dubbo.samples.simplified.annotation.AnnotationProvider,printServiceData/0,false,74,4,2,1,1,1,9,13,0,2,0,9,0,0,0,0,0,0,18,7,2,6,0,0,0,0,12,10,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-simplified-registry\dubbo-samples-simplified-registry-annotation\src\main\java\org\apache\dubbo\samples\simplified\annotation\AnnotationProvider.java,org.apache.dubbo.samples.simplified.annotation.AnnotationProvider,main/1[java.lang.String[]],false,42,4,4,0,4,1,5,9,0,2,1,5,1,1,0,0,0,0,0,1,2,0,0,0,0,0,15,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\User.java,org.apache.dubbo.samples.rest.api.User,getName/0,false,63,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\User.java,org.apache.dubbo.samples.rest.api.User,"User/2[java.lang.Long,java.lang.String]",true,50,0,3,3,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\User.java,org.apache.dubbo.samples.rest.api.User,getId/0,false,55,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\User.java,org.apache.dubbo.samples.rest.api.User,User/0,true,47,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\User.java,org.apache.dubbo.samples.rest.api.User,setId/1[java.lang.Long],false,59,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\User.java,org.apache.dubbo.samples.rest.api.User,setName/1[java.lang.String],false,67,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-rest\src\main\java\org\apache\dubbo\samples\rest\api\User.java,org.apache.dubbo.samples.rest.api.User,toString/0,false,72,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,4,1,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-attachment\src\main\java\org\apache\dubbo\samples\attachment\EmbeddedZooKeeper.java,org.apache.dubbo.samples.attachment.EmbeddedZooKeeper$ServerRunnable,run/0,false,226,3,0,0,0,3,11,23,0,4,0,11,0,0,0,1,1,0,4,0,5,1,2,0,0,0,24,1,1,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-context\src\main\java\org\apache\dubbo\samples\context\api\ContextService.java,org.apache.dubbo.samples.context.api.ContextService,sayHello/1[java.lang.String],false,21,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\AnnotationConsumer.java,org.apache.dubbo.samples.metadatareport.configcenter.AnnotationConsumer,main/1[java.lang.String[]],false,40,4,2,0,2,1,6,9,0,3,1,6,1,1,0,0,0,0,3,0,3,1,0,0,0,0,14,9,0,false
D:\Desktop\downloader\.\dubbo-samples\dubbo-samples-metadata-report\dubbo-samples-metadata-report-configcenter\src\main\java\org\apache\dubbo\samples\metadatareport\configcenter\AnnotationConsumer.java,org.apache.dubbo.samples.metadatareport.configcenter.AnnotationConsumer,printServiceData/0,false,60,6,2,1,1,1,7,8,0,2,0,7,0,0,0,0,0,0,9,1,2,0,0,0,0,0,21,10,0,false
